ASSAY_ID	ASSAY	PROJECT	PLATE	WELL	WELL_TYPE	RAW_VALUE_A	BSUB_VALUE_A	Z_SCORE_A	RAW_VALUE_B	BSUB_VALUE_B	Z_SCORE_B	RAW_VALUE_C	BSUB_VALUE_C	Z_SCORE_C	COMPOSITE_Z	REPRODUCIBILITY	CHEMBANK_ID	VIRTUAL_ID	SMILES
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D02	positive control	2621.0	1620.0	2.5	2580.5	1090.0	1.96	2195.0	540.44444444444	0.727882240202126	2.9951	0.9189			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D03	compound treatment	2183.0	1180.0	1.83	1580.0	87.1	0.16	1932.0	277.44444444444	0.373668164840603	1.3606	0.7273	43	KBio2_000061	Fc1ccc(cc1)C(N2CCN(C/C=C/c3ccccc3)CC2)c4ccc(F)cc4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D04	compound treatment	2021.0	1020.0	1.58	1706.0	213.0	0.38	1826.0	171.44444444444	0.230905077432537	1.2643	0.7719	1531	KBio2_000062	O=c1n([se]c2ccccc12)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D05	compound treatment	2290.0	1290.0	1.99	2070.0	577.0	1.04	1653.0	-1.55555555555998	-0.00209505579006143	1.7479	0.7783	3104253	KBio2_000063	CC(CCCN1CCC2(CC1)N(C)CNC2=O)c3ccc(F)cc3.Fc1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D06	compound treatment	1789.0	787.0	1.22	1600.0	107.0	0.19	1528.0	-126.55555555556	-0.170447753205234	0.7153	0.5752	1875	KBio2_000064	FC(F)(F)c1ccccc1n2ccnc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D07	compound treatment	2114.0	1110.0	1.72	1633.0	140.0	0.25	2127.5	472.94444444444	0.636971783597933	1.506	0.8136	3000569	KBio2_000065	Cc1cc(C(=O)c2ccccc2Cc3ccccc3)c(C)[nH]1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D08	compound treatment	1994.0	992.0	1.53	1926.0	433.0	0.78	2174.0	519.44444444444	0.699598987036377	1.7392	0.9365	2372	KBio2_000066	COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D09	compound treatment	1820.0	818.0	1.26	1543.5	50.6	0.09	1552.5	-102.05555555556	-0.13745062451186	0.7034	0.5515	70	KBio2_000067	CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D10	compound treatment	2346.5	1340.0	2.08	1917.0	424.0	0.76	2104.0	449.44444444444	0.60532147648388	1.9902	0.8669	3000570	KBio2_000068	CCCNc1ccccc1c2nc3[nH]nnc3c(=O)[nH]2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D11	compound treatment	2029.0	1030.0	1.59	1682.5	190.0	0.34	1581.0	-73.55555555556	-0.0990662095012007	1.0565	0.6493	72	KBio2_000069	Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D12	compound treatment	1767.0	765.0	1.18	1759.5	267.0	0.48	1823.0	168.44444444444	0.226864612694573	1.0906	0.8414	3000571	KBio2_000070	*C1=C[C@]2(CC)CCCN3CCc4c(C32)n1c5ccccc45
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D13	compound treatment	1944.0	942.0	1.46	2173.0	680.0	1.22	1999.0	344.44444444444	0.463905210655136	1.8149	0.9271	74	KBio2_000071	COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D14	compound treatment	1888.0	886.0	1.37	2119.0	626.0	1.13	2077.5	422.94444444444	0.569630704631864	1.7699	0.9503	2337	KBio2_000072	COc1cc2CCn3c(cc(=Nc4c(C)cc(C)cc4C)n(C)c3=O)-c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D15	compound treatment	2158.0	1160.0	1.79	1971.0	478.0	0.86	1795.0	140.44444444444	0.189153608473574	1.6377	0.8219	76	KBio2_000073	CC1(C)[C@@H](O)C[C@@H]2[C@]1(O)[C@H](O)C[C@@]3(C[C@@](C)(O)C4CC[C@H]3[C@@]2(C)O)[C@@H]4O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D16	compound treatment	1983.0	981.0	1.52	1836.0	343.0	0.62	2156.5	501.94444444444	0.676029609398253	1.6223	0.9157	1907751	KBio2_000074	CN/C(=N\c1ccc(cc1)C2=NNC(=O)CC2C)/NC#N
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D17	compound treatment	1943.0	941.0	1.45	1628.5	136.0	0.24	2044.0	389.44444444444	0.524512181724598	1.2837	0.8198	78	KBio2_000075	C[C@]1(Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O)C3CCCC3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D18	compound treatment	1912.0	910.0	1.41	1738.0	245.0	0.44	1861.0	206.44444444444	0.278043832708785	1.2274	0.818	1000092	KBio2_000076	COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D19	compound treatment	2092.5	1090.0	1.69	1733.5	241.0	0.43	1751.0	96.44444444444	0.129893458983434	1.2984	0.7437	3103683	KBio2_000077	COc1ccccc1.CS[C@H](C)[C@H](OC(=O)C)C(=O)N(C)CCN(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D20	compound treatment	1264.5	262.0	0.41	2004.5	512.0	0.92	2145.0	490.44444444444	0.660541161236057	1.1466	0.9531	2270	KBio2_000078	CCCCOc1cc(CC2CNC(=O)N2)ccc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D21	compound treatment	1938.0	936.0	1.45	1916.0	423.0	0.76	2166.0	511.44444444444	0.688824414401806	1.6726	0.9427	362	KBio2_000079	CCN(CC)CC(=O)Nc1c(C)cccc1C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D22	compound treatment	782.0	-220.0	-0.34	1851.0	358.0	0.64	1968.0	313.44444444444	0.422153741696173	0.4186	0.4971	1865	KBio2_000080	Clc1cccc(Nc2nnc(c3ccccc3)c4ccccc24)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D23	positive control	1068.0	65.5	0.1	2296.0	803.0	1.44	2185.5	530.94444444444	0.715087435198573	1.3052	0.8083			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	D24	mock treatment	33.0	-969.0	-1.5	612.0	-881.0	-1.58	125.5	-1529.05555555556	-2.05936501820347	-2.9695	-0.9898			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E01	positive control	2464.0	1460.0	2.26	1917.5	425.0	0.76	2003.0	348.44444444444	0.469292496972421	2.0172	0.8294			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E02	positive control	1955.0	953.0	1.47	1944.0	451.0	0.81	1629.0	-25.55555555556	-0.0344187736937745	1.2993	0.7722			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E03	compound treatment	1770.5	768.0	1.19	1782.5	290.0	0.52	1757.0	102.44444444444	0.137974388459362	1.0663	0.8174	308	KBio2_000081	CCCCC/C=C/C=C/1\[C@@H](C/C=C\CCCC(=O)O)C=CC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E04	compound treatment	1798.0	796.0	1.23	1569.5	76.6	0.14	1704.5	49.94444444444	0.0672662555449896	0.8289	0.6684	94	KBio2_000082	CCCCCC1OC1C/C=C\CCCCCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E05	compound treatment	1919.0	917.0	1.42	1599.0	106.0	0.19	1515.0	-139.55555555556	-0.187956433736412	0.8203	0.5685	147	KBio2_000083	CCCCCC(=O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E06	compound treatment	2137.0	1130.0	1.76	1687.0	194.0	0.35	1775.0	120.44444444444	0.162217176887147	1.3085	0.7282	1000018	KBio2_000084	CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E07	compound treatment	1708.5	706.0	1.09	1730.0	237.0	0.43	1679.0	24.44444444444	0.0329223052722944	0.8958	0.7637	259	KBio2_000085	CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E08	compound treatment	1881.0	879.0	1.36	1423.0	-69.9	-0.13	1655.5	0.944444444440023	0.00127199815824201	0.7128	0.5223	3000590	KBio2_000086	**(*)S[C@H](/C=C/C=C/C=C\C/C=C\CCCCC)[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E09	compound treatment	1622.5	620.0	0.96	1556.0	63.1	0.11	1637.5	-17.05555555556	-0.0229707902695428	0.606	0.6273	272	KBio2_000087	OC(=O)CCCCCCCCCCCCCCCC#C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E10	compound treatment	1431.0	429.0	0.66	1525.0	32.1	0.06	1793.0	138.44444444444	0.186459965314932	0.5237	0.7579	3000609	KBio2_000088	*C(=O)[C@H](CS)NS[C@H](/C=C/C=C/C=C\C/C=C\CCCCC)[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E11	compound treatment	1748.5	746.0	1.15	1635.5	143.0	0.26	1828.0	173.44444444444	0.23359872059118	0.9493	0.7877	300	KBio2_000089	O[C@@H](CCc1ccccc1)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E12	compound treatment	1649.5	647.0	1.0	1291.5	-201.0	-0.36	1509.0	-145.55555555556	-0.19603736321234	0.2556	0.2362	3000610	KBio2_000090	*[C@H](/C=C/C=C/C=C\C/C=C\CCCCC)[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E13	compound treatment	1862.0	860.0	1.33	1628.0	135.0	0.24	1948.0	293.44444444444	0.395217310109745	1.1362	0.8068	109	KBio2_000091	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E14	compound treatment	1737.0	735.0	1.14	1354.0	-139.0	-0.25	1720.0	65.44444444444	0.0881419900244709	0.5627	0.4823	22	KBio2_000092	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E15	compound treatment	1539.5	537.0	0.83	1413.0	-79.9	-0.14	1819.0	164.44444444444	0.221477326377287	0.5246	0.6018	179	KBio2_000093	CCCCCCCCCCCCCCCCOC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E16	compound treatment	1794.0	792.0	1.22	1294.0	-199.0	-0.36	1593.0	-61.55555555556	-0.0829043505493441	0.4526	0.3541	270	KBio2_000094	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E17	compound treatment	1525.5	523.0	0.81	1324.0	-169.0	-0.3	1692.0	37.44444444444	0.0504309858034723	0.3209	0.3707	81	KBio2_000095	CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E18	compound treatment	1885.0	883.0	1.37	1716.0	223.0	0.4	1534.0	-120.55555555556	-0.162366823729306	0.9261	0.6466	229	KBio2_000096	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E19	compound treatment	1813.5	811.0	1.25	1599.0	106.0	0.19	1838.0	183.44444444444	0.247066936384394	0.9772	0.7558	183	KBio2_000097	CCCCCCCCCCCCCCCCOCC(CO)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E20	compound treatment	922.0	-80.5	-0.12	1528.0	35.1	0.06	1546.0	-108.55555555556	-0.146204964777449	-0.1198	-0.5927	186	KBio2_000098	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E21	compound treatment	1533.0	531.0	0.82	1663.5	171.0	0.31	1672.0	17.44444444444	0.0234945542170448	0.6645	0.7582	181	KBio2_000099	CCCCCCCCCCCCCCCCOCC(CO)OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E22	compound treatment	688.0	-314.0	-0.49	1524.0	31.1	0.06	1543.0	-111.55555555556	-0.150245429515413	-0.3353	-0.6546	3000631	KBio2_000100	*P(=O)OC[C@H](NC(=O)CCCCCCCCCCCCCCC)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E23	positive control	360.5	-642.0	-0.99	2144.0	651.0	1.17	1949.0	294.44444444444	0.396564131689067	0.3316	0.2091			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	E24	positive control	56.0	-946.0	-1.46	1844.0	351.0	0.63	1959.0	304.44444444444	0.41003234748228	-0.2441	-0.1482			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F01	positive control	2517.0	1510.0	2.34	2351.0	858.0	1.54	2149.0	494.44444444444	0.665928447553342	2.6281	0.9115			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F02	positive control	2322.0	1320.0	2.04	2259.0	766.0	1.38	2170.0	515.44444444444	0.694211700719091	2.3748	0.9281			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F03	compound treatment	2120.5	1120.0	1.73	1848.0	355.0	0.64	1709.0	54.44444444444	0.0733269526519358	1.4096	0.764	80	KBio2_000101	CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F04	compound treatment	1845.0	843.0	1.3	1582.0	89.1	0.16	1800.0	145.44444444444	0.195887716370181	0.9581	0.7216	3000632	KBio2_000102	*CCNS(=O)(=O)c1cccc2c(Cl)cccc12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F05	compound treatment	1575.0	573.0	0.89	1744.5	252.0	0.45	1659.0	4.44444444444002	0.00598587368586684	0.7761	0.7803	372	KBio2_000103	COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F06	compound treatment	1529.0	527.0	0.81	1731.5	239.0	0.43	1694.0	39.44444444444	0.0531246289621151	0.7487	0.8119	47	KBio2_000104	CC(=CCC/C(=C/CC/C(=C/CSC[C@H](NC(=O)C)C(=O)O)/C)/C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F07	compound treatment	1845.0	843.0	1.3	1779.0	286.0	0.51	1873.0	218.44444444444	0.294205691660642	1.2194	0.8517	82	KBio2_000105	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F08	compound treatment	1468.5	466.0	0.72	1322.0	-171.0	-0.31	1245.0	-409.55555555556	-0.551598260153184	-0.0797	-0.0831	3000633	KBio2_000106	Cc1ccc(C(=O)*2****o2)c3nc4c(C(=O)*5****o5)c(N)c(=O)c(C)c4oc13
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F09	compound treatment	1777.0	775.0	1.2	1839.0	346.0	0.62	1801.0	146.44444444444	0.197234537949503	1.165	0.8538	84	KBio2_000107	Nc1cc(nc(N)[n+]1OS(=O)(=O)O)N2CCCCC2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F10	compound treatment	1782.5	780.0	1.21	1974.0	481.0	0.87	2006.0	351.44444444444	0.473332961710385	1.4695	0.9429	1907752	KBio2_000108	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccc(O)c(OC)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F11	compound treatment	1799.0	797.0	1.23	1710.0	217.0	0.39	1796.0	141.44444444444	0.190500430052896	1.0468	0.8012	86	KBio2_000109	COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN(C)Cc3ccccc3)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F12	compound treatment	1719.0	717.0	1.11	1675.0	182.0	0.33	1932.0	277.44444444444	0.373668164840603	1.0448	0.8601	331	KBio2_000110	COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F13	compound treatment	1905.0	903.0	1.4	1728.0	235.0	0.42	1889.0	234.44444444444	0.315754836929784	1.2325	0.8258	110	KBio2_000111	COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F14	compound treatment	1937.0	935.0	1.45	1815.5	323.0	0.58	1842.5	187.94444444444	0.25312763349134	1.3158	0.8337	333	KBio2_000112	NC(=S)/C(=C/c1ccc(O)c(O)c1)/C#N
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F15	compound treatment	1944.5	942.0	1.46	1780.0	287.0	0.52	1872.0	217.44444444444	0.292858870081321	1.3086	0.8316	112	KBio2_000113	OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F16	compound treatment	1808.0	806.0	1.25	1949.0	456.0	0.82	1835.0	180.44444444444	0.243026471646429	1.3333	0.8821	203	KBio2_000114	NC(=C(C#N)C#N)/C(=C/c1ccc2[nH]ccc2c1)/C#N
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F17	compound treatment	1741.5	739.0	1.14	1672.0	179.0	0.32	1763.0	108.44444444444	0.14605531793529	0.9304	0.7774	907431	KBio2_000115	COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F18	compound treatment	1814.5	812.0	1.26	1892.0	399.0	0.72	2050.0	395.44444444444	0.532593111200526	1.4471	0.9387	3	KBio2_000116	Oc1ccc(/C=C(\C#N)/C(=O)NCc2ccccc2)cc1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F19	compound treatment	1880.0	878.0	1.36	1766.0	273.0	0.49	1689.0	34.44444444444	0.0463905210655082	1.0941	0.7575	115	KBio2_000117	COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F20	compound treatment	2210.0	1210.0	1.87	2244.0	751.0	1.35	2382.5	727.94444444444	0.980411286324884	2.4244	0.9678	208	KBio2_000118	CC(C)(C)c1cc(/C=C(\C#N)/C(=S)N)cc(c1O)C(C)(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F21	compound treatment	742.0	-260.0	-0.4	1846.0	353.0	0.64	1878.0	223.44444444444	0.300939799557249	0.3077	0.3799	117	KBio2_000119	CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F22	compound treatment	512.0	-490.0	-0.76	2143.0	650.0	1.17	1776.0	121.44444444444	0.163563998466468	0.3314	0.2361	2413	KBio2_000120	CC(C)CC(NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)C)C(C)C)C(=O)NC(C)(C)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CO)Cc3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F23	positive control	594.0	-408.0	-0.63	2345.5	853.0	1.53	1999.0	344.44444444444	0.463905210655136	0.7882	0.4577			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	F24	positive control	38.5	-964.0	-1.49	2135.0	642.0	1.15	2170.5	515.94444444444	0.694885111508752	0.2069	0.1029			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G01	positive control	2475.0	1470.0	2.28	2035.0	542.0	0.97	2139.0	484.44444444444	0.652460231760129	2.2547	0.88			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G02	positive control	2185.0	1180.0	1.83	2040.0	547.0	0.98	1912.5	257.94444444444	0.347405144043836	1.8248	0.8665			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G03	compound treatment	1556.0	554.0	0.86	1698.5	206.0	0.37	1422.0	-232.55555555556	-0.3132108406133	0.527	0.5357	83	KBio2_000121	CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G04	compound treatment	1487.0	485.0	0.75	1827.5	335.0	0.6	1462.0	-192.55555555556	-0.259337977440445	0.6304	0.6332	191	KBio2_000122	CCCc1c(O)c(ccc1OCCCCc2nnn[nH]2)C(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G05	compound treatment	1670.5	668.0	1.03	1928.0	435.0	0.78	1687.5	32.94444444444	0.0443702886965261	1.074	0.8281	173	KBio2_000123	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G06	compound treatment	1604.0	602.0	0.93	1113.0	-380.0	-0.68	1764.0	109.44444444444	0.147402139514612	0.2279	0.1959	3000641	KBio2_000124	*CCOP(=O)(O)OC[C@H](O)COCCCCCCCCCCCCCCCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G07	compound treatment	1704.0	702.0	1.09	1568.5	75.6	0.14	1553.0	-101.55555555556	-0.136777213722199	0.6261	0.568	177	KBio2_000125	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G08	compound treatment	1756.0	754.0	1.17	1753.0	260.0	0.47	1728.0	73.44444444444	0.098916562659042	1.0002	0.7938	111	KBio2_000126	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G09	compound treatment	1540.5	538.0	0.83	1636.0	143.0	0.26	1619.5	-35.05555555556	-0.0472135786973276	0.6019	0.6898	175	KBio2_000127	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G10	compound treatment	1881.0	879.0	1.36	1749.0	256.0	0.46	1837.0	182.44444444444	0.245720114805072	1.1924	0.8191	36	KBio2_000128	CCCCCCCCCCCCCC(=O)N[C@H](C)[C@@H](O)c1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G11	compound treatment	1691.5	689.0	1.07	1704.5	212.0	0.38	1616.5	-38.05555555556	-0.0512540434352918	0.8055	0.711	102	KBio2_000129	C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@@H](O)CCC3=C)/CCC[C@]12C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G12	compound treatment	1777.0	775.0	1.2	1557.5	64.6	0.12	1703.0	48.44444444444	0.0652460231760075	0.7965	0.6607	1000002	KBio2_000130	CCCCCCCCCCCCCC(=O)N[C@@H](C)[C@H](O)c1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G13	compound treatment	1907.0	905.0	1.4	1640.5	148.0	0.27	1687.0	32.44444444444	0.0436968779068654	0.9864	0.6922	98	KBio2_000131	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@@H](O)CCC3=C)/CCC[C@]12C
